-164.0	-134.55557251	0.340379238129
-163.999786377	-134.055496216	0.337836265564
-163.999389648	-133.54776001	0.336280763149
-163.998931885	-133.001251221	0.339800775051
-163.998443604	-132.420120239	0.340458542109
-163.99798584	-131.896484375	0.340267777443
-163.997558594	-131.387466431	0.338297963142
-163.997161865	-130.860687256	0.340734869242
-163.996734619	-130.321502686	0.340593993664
-163.996276855	-129.694671631	0.337110221386
-163.995803833	-129.136749268	0.337691247463
-163.995254517	-128.415771484	0.337833851576
-163.994888306	-127.907592773	0.340018928051
-163.994476318	-127.327194214	0.342221140862
-163.993927002	-126.639877319	0.341676354408
-163.993453979	-126.00881958	0.340732932091
-163.993026733	-125.477470398	0.341231107712
-163.992553711	-124.892189026	0.343930244446
-163.992095947	-124.329826355	0.340725064278
-163.991653442	-123.824874878	0.340919137001
-163.991165161	-123.265617371	0.340657353401
-163.990707397	-122.745872498	0.340874254704
-163.990264893	-122.227737427	0.347405582666
-163.98991394	-121.722610474	0.340318292379
-163.989547729	-121.201416016	0.340480804443
-163.98928833	-120.68850708	0.338977366686
-163.990081787	-120.186660767	0.33928745985
-163.990829468	-119.656738281	0.339498788118
-163.988235474	-119.136016846	0.339637428522
-163.980041504	-118.617256165	0.339734643698
-163.964141846	-118.095962524	0.339798986912
-163.937347412	-117.545639038	0.339862763882
-163.899383545	-117.015548706	0.339906811714
-163.849395752	-116.500244141	0.339960992336
-163.783889771	-115.978256226	0.340028941631
-163.697036743	-115.43572998	0.340030550957
-163.586242676	-114.879241943	0.340080112219
-163.464126587	-114.371009827	0.34010797739
-163.319992065	-113.861564636	0.340124040842
-163.14465332	-113.329376221	0.340169131756
-162.919677734	-112.743431091	0.340188145638
-162.718658447	-112.285293579	0.340218901634
-162.461471558	-111.765220642	0.340245693922
-162.200836182	-111.296676636	0.340245842934
-161.924316406	-110.849281311	0.340272009373
-161.573822021	-110.340919495	0.340267717838
-161.246704102	-109.913726807	0.340296685696
-160.888259888	-109.488670349	0.340293079615
-160.451873779	-109.021354675	0.34029340744
-160.044921875	-108.62688446	0.340313017368
-159.659332275	-108.284790039	0.340337634087
-159.209884644	-107.92036438	0.340292215347
-158.799026489	-107.61491394	0.340321451426
-158.312728882	-107.283592224	0.340320289135
-157.873931885	-107.009910583	0.340280085802
-157.345046997	-106.707206726	0.340335577726
-156.872772217	-106.460296631	0.340311765671
-156.31993103	-106.196754456	0.340276002884
-155.744094849	-105.948356628	0.340283095837
-155.224395752	-105.745330811	0.340226739645
-154.727142334	-105.5675354	0.340211033821
-154.118148804	-105.369384766	0.34021794796
-153.494277954	-105.187133789	0.340164452791
-152.929840088	-105.038818359	0.340173006058
-152.38772583	-104.910324097	0.340117394924
-151.734527588	-104.772338867	0.340119630098
-151.159622192	-104.665527344	0.340032219887
-150.659469604	-104.582931519	0.340067237616
-150.043762207	-104.493530273	0.33996334672
-149.443618774	-104.418121338	0.340044111013
-148.927047729	-104.362075806	0.339878082275
-148.304168701	-104.304367065	0.339970469475
-147.651138306	-104.254669189	0.339947491884
-147.121185303	-104.221664429	0.339924395084
-146.469650269	-104.189285278	0.340078264475
-145.894317627	-104.16734314	0.339461177588
-145.323287964	-104.151077271	0.340467482805
-144.739822388	-104.139343262	0.339997589588
-144.059005737	-104.130950928	0.339987754822
-143.443878174	-104.127563477	0.33975699544
-142.878753662	-104.127487183	0.355728089809
-142.375747681	-104.129127502	0.353427320719
-141.780807495	-104.13293457	0.35187664628
-141.24987793	-104.137664795	0.350906074047
-140.572570801	-104.144989014	0.353611379862
-139.961715698	-104.151702881	0.353784799576
-139.402679443	-104.157577515	0.344781279564
-138.842941284	-104.164001465	0.33819270134
-138.200790405	-104.171035767	0.341966658831
-137.660339355	-104.176971436	0.340813338757
-137.105453491	-104.183074951	0.337543785572
-136.500610352	-104.189712524	0.337103307247
-135.957275391	-104.195678711	0.336724162102
-135.394683838	-104.201873779	0.336660474539
-134.814056396	-104.208251953	0.335384637117
-134.296539307	-104.213943481	0.335668832064
-133.770477295	-104.219711304	0.338987320662
-133.205245972	-104.225921631	0.340282052755
-132.558425903	-104.233016968	0.337765187025
-131.848342896	-104.240814209	0.336777806282
-131.096832275	-104.249061584	0.335146874189
-130.284759521	-104.257965088	0.338132113218
-129.479888916	-104.266815186	0.340816438198
-128.717651367	-104.275177002	0.341148793697
-127.967979431	-104.283416748	0.341465502977
-127.16153717	-104.292266846	0.341789007187
-126.442970276	-104.30015564	0.341862201691
-125.684486389	-104.308486938	0.341871380806
-124.970466614	-104.316917419	0.342267245054
-124.282577515	-104.321624756	0.342217981815
-123.570587158	-104.322189331	0.341932833195
-122.927932739	-104.322967529	0.341920793056
-122.252311707	-104.323669434	0.341876775026
-121.657943726	-104.324249268	0.341123878956
-120.993560791	-104.324890137	0.341562688351
-120.123397827	-104.325714111	0.337121278048
-119.532302856	-104.326278687	0.336548507214
-118.971069336	-104.326812744	0.349403560162
-118.247787476	-104.32749939	0.350456476212
-117.735183716	-104.327987671	0.350341081619
-116.999603271	-104.328689575	0.347792774439
-116.472366333	-104.329208374	0.347306966782
-115.72845459	-104.329910278	0.343260079622
-115.174438477	-104.330444336	0.331725478172
-114.628646851	-104.330978394	0.330394923687
-113.88835907	-104.331695557	0.332995086908
-113.271186829	-104.332397461	0.33407792449
-112.648757935	-104.333450317	0.334448605776
-111.773452759	-104.333023071	0.335609346628
-111.027862549	-104.332382202	0.335505604744
-110.344909668	-104.332199097	0.335260540247
-109.433319092	-104.333404541	0.338531702757
-108.720962524	-104.334503174	0.340991824865
-108.015396118	-104.335571289	0.341738432646
-107.16343689	-104.336868286	0.341600686312
-106.398452759	-104.338012695	0.341536194086
-105.559425354	-104.339263916	0.341662764549
-104.905227661	-104.340240479	0.341745704412
-104.1875	-104.341323853	0.341755390167
-103.538444519	-104.342300415	0.341724812984
-102.648262024	-104.343643188	0.341689795256
-102.015167236	-104.344589233	0.341683477163
-101.354164124	-104.345581055	0.341684967279
-100.525024414	-104.346832275	0.341684430838
-99.8673477173	-104.347824097	0.341678321362
-99.2451858521	-104.348754883	0.341669619083
-98.4118881226	-104.350006104	0.343973755836
-97.848991394	-104.350860596	0.347012519836
-97.2570571899	-104.351745605	0.349604308605
-96.5774230957	-104.352752686	0.353594303131
-96.0645904541	-104.353515625	0.348578006029
-95.4804382324	-104.354400635	0.34338632226
-94.7345428467	-104.355529785	0.343773156404
-94.0216522217	-104.3565979	0.344634920359
-93.4480056763	-104.357467651	0.342773497105
-92.877746582	-104.358322144	0.339605212212
-92.2316818237	-104.359298706	0.339832961559
-91.5335388184	-104.360351562	0.341238707304
-90.8872299194	-104.361343384	0.341468513012
