963.767883301	303.484313965	209.642791748
963.290283203	303.648712158	209.636810303
962.812316895	303.813293457	209.627761841
962.259399414	304.003631592	209.6222229
961.603027344	304.229705811	209.617858887
961.127868652	304.393371582	209.616668701
960.648071289	304.558624268	209.607223511
960.156738281	304.727966309	209.60168457
959.658996582	304.897857666	209.594207764
959.11328125	305.079223633	209.588027954
958.569458008	305.255706787	209.581848145
958.06829834	305.415283203	209.576171875
957.558532715	305.575836182	209.570404053
957.05267334	305.734313965	209.564666748
956.507446289	305.904663086	209.558517456
955.979736328	306.069519043	209.55255127
955.419616699	306.245117188	209.546188354
954.912231445	306.405029297	209.541046143
954.292236328	306.601623535	209.533554077
953.657958984	306.804351807	209.526702881
953.165893555	306.963012695	209.521408081
952.688659668	307.117919922	209.516204834
952.180969238	307.283721924	209.51020813
951.558959961	307.488464355	209.502853394
951.01348877	307.669372559	209.496551514
950.478393555	307.847808838	209.490371704
949.897216797	308.042999268	209.483673096
949.292785645	308.247131348	209.476654053
948.686584473	308.452972412	209.469665527
948.085388184	308.65826416	209.462783813
947.573242188	308.833831787	209.456954956
947.028747559	309.021148682	209.450759888
946.501037598	309.203216553	209.444763184
945.807189941	309.443267822	209.436889648
945.090881348	309.691864014	209.428741455
944.337280273	309.954101562	209.420166016
943.612487793	310.206817627	209.41192627
943.135314941	310.373382568	209.406860352
942.535949707	310.582794189	209.399383545
942.041625977	310.755584717	209.393035889
941.56652832	310.92175293	209.387435913
940.895690918	311.156494141	209.37789917
940.323242188	311.356628418	209.369842529
939.796447754	311.540893555	209.364807129
939.081115723	311.791351318	209.359237671
938.485534668	311.999908447	209.353286743
937.928344727	312.194946289	209.34703064
937.106933594	312.482299805	209.337509155
936.538330078	312.681152344	209.330963135
935.965576172	312.881439209	209.324478149
935.095703125	313.185424805	209.314605713
934.512084961	313.389312744	209.307952881
933.833618164	313.626220703	209.300262451
933.254882812	313.828277588	209.293685913
932.416381836	314.120849609	209.284133911
931.727478027	314.361083984	209.276290894
930.883911133	314.65524292	209.266723633
930.191833496	314.896453857	209.258850098
929.54486084	315.121826172	209.251495361
929.052612305	315.293273926	209.245910645
928.327575684	315.545776367	209.237701416
927.660461426	315.777954102	209.230133057
