-995.933044434	5514.02636719	12.1141242981
-996.034423828	5513.49560547	12.1248941422
-996.142822266	5512.93310547	12.1371126175
-996.241088867	5512.42431641	12.1493768692
-996.340881348	5511.90429688	12.1617736816
-996.435668945	5511.38720703	12.1740913391
-996.524780273	5510.875	12.1866531372
-996.611206055	5510.37207031	12.1993770599
-996.705200195	5509.83251953	12.2116994858
-996.804748535	5509.26660156	12.22706604
-996.90246582	5508.70507812	12.2423200607
-997.004882812	5508.11230469	12.2584381104
-997.108154297	5507.51220703	12.2757644653
-997.198425293	5506.98681641	12.2909355164
-997.313842773	5506.31152344	12.3106803894
-997.446166992	5505.53271484	12.3333091736
-997.53112793	5505.03173828	12.3481645584
-997.627929688	5504.45898438	12.3650016785
-997.746459961	5503.75634766	12.3856573105
-997.842773438	5503.18457031	12.4028224945
-997.950500488	5502.54296875	12.4197053909
-998.074462891	5501.80175781	12.4388618469
-998.178833008	5501.17822266	12.4553470612
-998.297668457	5500.46533203	12.4739589691
-998.405212402	5499.8203125	12.4909057617
-998.575012207	5498.79638672	12.5195846558
-998.682006836	5498.15185547	12.5372972488
-998.768798828	5497.62890625	12.5521259308
-998.895507812	5496.86181641	12.5742263794
-998.988769531	5496.29785156	12.5902633667
-999.11730957	5495.52148438	12.6127300262
-999.215942383	5494.92578125	12.6286754608
-999.353515625	5494.09960938	12.6511144638
-999.446777344	5493.54052734	12.6662139893
-999.545898438	5492.94873047	12.6820411682
-999.708007812	5491.98339844	12.7082262039
-999.854858398	5491.11425781	12.7309875488
-999.952392578	5490.53808594	12.7455120087
-1000.11938477	5489.55371094	12.7706785202
-1000.21691895	5488.98046875	12.7852134705
-1000.38775635	5487.9765625	12.8097791672
-1000.50292969	5487.29785156	12.8269062042
-1000.67004395	5486.31298828	12.8534021378
-1000.78973389	5485.60449219	12.8721618652
-1000.98138428	5484.46777344	12.9028110504
-1001.10003662	5483.76025391	12.922662735
-1001.2288208	5482.98730469	12.9477548599
-1001.40319824	5481.93310547	12.9827718735
-1001.59399414	5480.76367188	13.0208921432
-1001.70019531	5480.10644531	13.0423154831
-1001.82739258	5479.31445312	13.0704755783
-1002.00549316	5478.19824219	13.1102542877
-1002.18579102	5477.05566406	13.1501340866
-1002.29205322	5476.37988281	13.1724147797
-1002.37023926	5475.8828125	13.1891155243
-1002.47045898	5475.24365234	13.2105693817
-1002.57922363	5474.54785156	13.2339172363
-1002.70507812	5473.74414062	13.261015892
-1002.87878418	5472.63330078	13.3003025055
-1002.99554443	5471.88378906	13.328371048
-1003.17279053	5470.74609375	13.3715934753
-1003.34460449	5469.64355469	13.4136829376
-1003.46569824	5468.86621094	13.4437789917
-1003.64196777	5467.73339844	13.4894104004
-1003.76837158	5466.92285156	13.5217218399
-1003.92529297	5465.91748047	13.5615243912
-1004.11895752	5464.68261719	13.6077747345
-1004.22192383	5464.02636719	13.6327352524
-1004.35083008	5463.20800781	13.6638965607
-1004.46075439	5462.51074219	13.6901912689
-1004.6439209	5461.35253906	13.7335853577
-1004.82348633	5460.21826172	13.7756929398
-1004.93237305	5459.53271484	13.8009004593
-1005.11791992	5458.36425781	13.8458251953
-1005.24694824	5457.55175781	13.8771209717
-1005.36340332	5456.8203125	13.9051914215
-1005.54412842	5455.68457031	13.949213028
-1005.72784424	5454.52832031	13.9947814941
-1005.85919189	5453.70068359	14.027844429
-1005.96612549	5453.0234375	14.0550270081
-1006.15625	5451.81787109	14.1034469604
-1006.25891113	5451.16699219	14.1303653717
-1006.44232178	5449.99707031	14.1806278229
-1006.55474854	5449.28027344	14.2125244141
-1006.63494873	5448.76855469	14.2353210449
-1006.74407959	5448.07226562	14.2663288116
-1006.85217285	5447.38134766	14.2972297668
-1006.93310547	5446.86279297	14.3206243515
-1007.08740234	5445.87402344	14.3650474548
-1007.2166748	5445.04638672	14.4018802643
-1007.34240723	5444.23828125	14.4379377365
-1007.52752686	5443.04785156	14.4914131165
-1007.62915039	5442.39404297	14.5219764709
-1007.81604004	5441.19091797	14.5803461075
-1007.93554688	5440.41992188	14.6174850464
-1008.10058594	5439.35644531	14.6689510345
-1008.22698975	5438.54492188	14.7079620361
-1008.3404541	5437.81738281	14.7433891296
-1008.42077637	5437.30419922	14.7686080933
-1008.52838135	5436.61523438	14.8023910522
-1008.64013672	5435.90332031	14.8395080566
-1008.82293701	5434.73730469	14.9063262939
-1009.01025391	5433.54394531	14.9742412567
-1009.12652588	5432.79980469	15.0240955353
-1009.30700684	5431.64160156	15.1004076004
-1009.43066406	5430.84619141	15.1532154083
-1009.54168701	5430.13037109	15.2009239197
-1009.72155762	5428.96972656	15.2815074921
-1009.91320801	5427.734375	15.3683624268
-1010.02044678	5427.04736328	15.4160938263
-1010.15039062	5426.2109375	15.4722156525
-1010.33569336	5425.02490234	15.5438404083
-1010.44580078	5424.32568359	15.5835876465
-1010.63537598	5423.12792969	15.6537799835
-1010.82458496	5421.93701172	15.7232875824
-1010.94390869	5421.18701172	15.7632236481
-1011.13671875	5419.97949219	15.8269548416
-1011.37158203	5418.50390625	15.9017286301
-1011.56567383	5417.28222656	15.961561203
-1011.67437744	5416.59667969	15.9960489273
-1011.87841797	5415.31347656	16.0610847473
-1012.04693604	5414.25488281	16.1145305634
-1012.18518066	5413.38574219	16.1585540771
-1012.29553223	5412.69042969	16.1934013367
-1012.49133301	5411.45458984	16.2544460297
-1012.69177246	5410.18212891	16.3153419495
-1012.79455566	5409.52636719	16.3468265533
-1012.92401123	5408.69824219	16.3862190247
-1013.1015625	5407.55957031	16.4388618469
-1013.2845459	5406.37744141	16.4933280945
-1013.41271973	5405.546875	16.5313224792
-1013.59686279	5404.34863281	16.5872993469
-1013.71691895	5403.56640625	16.6242218018
-1013.89440918	5402.40625	16.6788711548
-1014.02844238	5401.52978516	16.7207298279
-1014.19024658	5400.47460938	16.7736091614
-1014.32440186	5399.60107422	16.8170967102
-1014.515625	5398.35791016	16.8792209625
-1014.63293457	5397.59716797	16.917098999
-1014.81164551	5396.43994141	16.97423172
-1014.93731689	5395.63037109	17.0144958496
-1015.12677002	5394.41601562	17.0748634338
-1015.24890137	5393.63623047	17.1134338379
-1015.42401123	5392.52246094	17.1686172485
-1015.57598877	5391.55761719	17.2149505615
-1015.76538086	5390.36230469	17.2718219757
-1015.88092041	5389.63378906	17.3064975739
-1016.00939941	5388.82275391	17.3451919556
-1016.20098877	5387.61376953	17.4024429321
-1016.39501953	5386.38769531	17.4605579376
-1016.5088501	5385.66699219	17.4944572449
-1016.6920166	5384.50537109	17.5483970642
-1016.82763672	5383.64208984	17.5877685547
-1016.94378662	5382.90087891	17.6220436096
-1017.02307129	5382.39453125	17.6454772949
-1017.13494873	5381.67871094	17.6787700653
-1017.2824707	5380.73339844	17.7230587006
-1017.54846191	5379.02539062	17.8021602631
-1017.67370605	5378.21972656	17.8395118713
-1017.8770752	5376.90820312	17.9003009796
-1017.99328613	5376.15771484	17.9358863831
-1018.11181641	5375.39111328	17.9723472595
-1018.31188965	5374.08984375	18.033657074
-1018.49420166	5372.90087891	18.089553833
-1018.61779785	5372.09082031	18.1275405884
-1018.8013916	5370.88330078	18.1854457855
-1018.91394043	5370.13964844	18.2211437225
-1019.03753662	5369.32324219	18.2599945068
-1019.12646484	5368.734375	18.2877998352
-1019.21588135	5368.14111328	18.3155536652
-1019.29394531	5367.61962891	18.3385429382
-1019.3729248	5367.09277344	18.3594512939
-1019.48901367	5366.31835938	18.3894729614
-1019.66625977	5365.13183594	18.436164856
-1019.85876465	5363.84179688	18.4870300293
-1020.0222168	5362.74072266	18.5299873352
-1020.16400146	5361.78417969	18.5669517517
-1020.33953857	5360.59912109	18.6125793457
-1020.54272461	5359.22363281	18.6623287201
-1020.65539551	5358.45947266	18.6878318787
-1020.77893066	5357.62109375	18.7160186768
-1020.95269775	5356.43994141	18.7564888
-1021.14233398	5355.15136719	18.8027667999
-1021.25866699	5354.35986328	18.8311195374
-1021.44464111	5353.09375	18.8766880035
-1021.57891846	5352.17871094	18.9096260071
-1021.69848633	5351.36328125	18.9387207031
-1021.87750244	5350.14550781	18.9824314117
-1021.98925781	5349.38427734	19.0096740723
-1022.07189941	5348.8203125	19.0296192169
-1022.18774414	5348.03027344	19.0548286438
-1022.30639648	5347.21875	19.0799198151
-1022.42193604	5346.42773438	19.1017627716
-1022.61889648	5345.07617188	19.138130188
-1022.7890625	5343.90625	19.1607055664
-1022.8692627	5343.35742188	19.1706848145
-1022.98834229	5342.54101562	19.1855354309
-1023.09997559	5341.77587891	19.1997127533
-1023.23339844	5340.86132812	19.2147579193
-1023.41113281	5339.64453125	19.2346248627
-1023.54705811	5338.71191406	19.2501792908
-1023.73101807	5337.44726562	19.2712574005
-1023.84344482	5336.67138672	19.2840576172
-1024.04492188	5335.27148438	19.3059692383
-1024.15576172	5334.49707031	19.3167476654
-1024.3338623	5333.24072266	19.3349266052
-1024.41235352	5332.68457031	19.3429870605
